Iteration	Posterior	Likelihood	Prior	age_uapaca	birth_rate	branch_rates[1]	branch_rates[2]	branch_rates[3]	branch_rates[4]	branch_rates[5]	branch_rates[6]	branch_rates[7]	branch_rates[8]	branch_rates[9]	branch_rates[10]	branch_rates[11]	branch_rates[12]	branch_rates[13]	branch_rates[14]	branch_rates[15]	branch_rates[16]	branch_rates[17]	branch_rates[18]	branch_rates[19]	branch_rates[20]	branch_rates[21]	branch_rates[22]	branch_rates[23]	branch_rates[24]	branch_rates[25]	branch_rates[26]	branch_rates[27]	branch_rates[28]	branch_rates[29]	branch_rates[30]	branch_rates[31]	branch_rates[32]	branch_rates[33]	branch_rates[34]	branch_rates[35]	branch_rates[36]	branch_rates[37]	branch_rates[38]	branch_rates[39]	branch_rates[40]	death_rate	denom	diversification	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	mean_rt	root_time	sf[1]	sf[2]	sf[3]	sf[4]	turnover	ucln_mean	ucln_mu	ucln_sigma	ucln_var
2560	-14037.76	-14204	166.2359	70.46076	0.04570899	5.936634e-05	5.289904e-05	3.314032e-05	9.054386e-05	0.0001036342	0.0003520401	0.0003285782	5.383273e-05	0.0008556367	0.0003486492	0.0005897344	0.0001929011	0.000158765	9.819794e-05	0.0006865256	0.003155845	0.0002641563	0.0004271937	0.0001916649	0.0001430751	0.00028697	5.357028e-05	0.0002108871	0.0001399824	0.001161875	0.0001729014	5.078933e-05	0.01517794	5.097941e-05	0.0006872055	0.0002293231	6.586159e-05	3.451709e-05	6.928892e-05	0.0003007741	0.0001576214	4.446892e-05	5.740904e-05	0.0001930968	0.0003001874	0.02650812	0.4200677	0.01920087	0.139381	0.260157	0.0849251	0.0725203	0.3574	0.0856167	0.0006908008	70.46076	0.270177	0.178777	0.271715	0.279331	0.5799323	0.000489979	-8.790905	1.529547	2.339514
2570	-14048.16	-14214.58	166.4165	77.12398	0.03014298	0.0003993685	0.0002128925	5.012081e-05	8.236735e-05	2.662614e-05	0.003321233	0.0001899575	4.380574e-05	0.0005350558	0.0003242267	6.548385e-05	0.0001363157	0.0001430601	0.0002161872	0.000505551	0.003316692	0.0001940816	0.0003017921	0.0001168732	0.000145875	0.0001021195	2.247268e-05	9.911611e-05	0.0001476298	0.0003708436	0.0001818444	0.0002038352	0.01066233	0.0004099105	0.001956346	0.0001781069	0.0001305136	0.0001233926	3.872338e-05	9.802471e-05	0.0001059352	2.053377e-05	0.0001205559	0.0002797019	0.0002440342	0.01850053	0.386241	0.01164246	0.166192	0.269195	0.0847025	0.0428253	0.322434	0.114651	0.0006455883	77.12398	0.275707	0.178087	0.267845	0.27836	0.613759	0.0003958411	-8.659757	1.284725	1.650519
2580	-14031.5	-14208.08	176.584	90.97388	0.04333458	0.0001314684	0.0001403133	1.980056e-05	8.636351e-05	3.911351e-05	0.0009461066	1.076195e-05	0.0001011066	0.0004350804	0.0001803114	0.0001572228	0.0001078065	0.0002225445	0.0002201611	0.0006927216	0.002112328	0.0001073189	0.0003296968	0.0001042194	0.0005179367	0.0001349306	1.486581e-05	8.216267e-05	5.12111e-05	0.0003134156	0.0001607342	9.454841e-05	0.003975196	1.185202e-05	0.0003665496	6.035344e-05	0.0003746236	0.0002624684	4.143076e-05	0.0002664674	0.0001386568	1.77476e-05	0.0001255134	0.0001766884	0.0004674843	0.008880533	0.7950705	0.03445405	0.152632	0.271343	0.0660568	0.0669425	0.333637	0.109389	0.0003449821	90.97388	0.272911	0.172657	0.27597	0.278462	0.2049295	0.0002827475	-8.867569	1.18035	1.393226
2590	-14036.15	-14211.25	175.1025	100.1677	0.08116956	0.0003465553	4.271612e-05	5.059048e-05	9.52997e-05	1.499545e-05	0.0004612687	0.0004757859	9.611201e-05	0.0006321618	0.0001655697	0.0002159273	0.000231727	0.0001801211	0.0002657447	0.001053622	0.003192741	0.0004259122	0.0002977425	0.0001635562	0.0001971432	0.0002458604	8.036471e-05	0.001922994	0.0003857879	0.0001764761	0.0002545729	6.225102e-05	0.00203017	0.000254438	0.0001979354	5.539577e-05	6.512653e-05	0.0002948713	5.677217e-05	0.0003951079	0.0001106904	3.457035e-05	4.212963e-05	0.0002269041	0.0002929058	0.04402812	0.4575784	0.03714144	0.133457	0.276631	0.0678256	0.0869172	0.342571	0.0925976	0.0003947654	100.1677	0.266861	0.174835	0.269902	0.288402	0.5424216	0.0003996827	-8.321084	0.996237	0.9924881
2600	-14042.46	-14205.56	163.0978	121.0642	0.1224003	0.0005537312	5.286539e-05	4.499871e-05	0.0001055243	0.0006980771	0.001952784	3.919303e-05	0.0001227815	0.0001886338	0.0008121984	8.095578e-05	0.0001327994	0.0001265509	0.0001805673	0.001512789	0.003047047	0.0005248135	0.0005328893	0.0005305689	0.001252145	0.0005120345	5.070385e-05	0.0006984986	0.0008847668	0.0001550609	0.0003945331	0.0001183528	1.460471e-05	0.001566658	0.0004592477	0.0001401621	0.0001680866	0.0002070232	3.513566e-05	6.997137e-05	0.0002317397	7.078379e-05	0.0001585697	0.0003625177	0.0003763792	0.08894749	0.2733064	0.03345278	0.15172	0.25597	0.0760941	0.0791624	0.361098	0.0759559	0.0004791686	121.0642	0.266511	0.174826	0.271049	0.287615	0.7266936	0.00105676	-7.817271	1.389045	1.929447
2610	-14040.84	-14211.58	170.7348	83.8789	0.0604498	0.0003871839	1.084229e-05	4.276207e-05	0.0001329307	0.0001988572	0.0004803119	9.454066e-05	0.0001727834	0.000104415	0.0001434119	0.0003693376	0.0001565279	0.0001635833	8.6605e-05	0.002623637	0.001849572	0.0006097537	0.0005149184	0.0004416959	0.001501468	0.0001368386	2.920515e-05	0.0002935193	0.0006979294	6.451295e-05	0.0003891794	0.000384631	0.0002261578	0.00164679	0.0005206597	9.140444e-05	0.0001899697	0.0001838234	2.479561e-05	9.490541e-05	8.111769e-05	8.961575e-05	0.0005864609	0.0004716779	0.000592802	0.004824741	0.920186	0.05562506	0.143864	0.242508	0.0731406	0.0546514	0.388205	0.0976311	0.0004220283	83.8789	0.273167	0.174387	0.268392	0.284054	0.079814	0.0003626383	-8.595351	1.160385	1.346493
2620	-14037.6	-14215.53	177.9359	111.4003	0.06876512	0.0001987563	0.0007558426	3.338042e-05	0.000115731	6.87966e-05	0.0003313292	1.616064e-05	7.813398e-05	8.129537e-05	0.0001395713	0.0005493259	0.0003151082	0.0004752769	7.132237e-05	0.0007076097	0.001981517	0.0005056531	0.0003382842	0.0006585025	0.0007324827	8.516379e-05	6.483548e-05	0.0009309157	0.0006458518	6.343769e-05	0.0005266398	7.16107e-05	0.0005170051	0.0002607222	0.0002877085	0.0002016089	0.0002236402	4.636773e-05	3.480425e-05	0.0001259358	7.210901e-05	8.582726e-05	0.0001790953	0.0002276706	0.0007024707	0.02245737	0.6734192	0.04630775	0.182497	0.254165	0.0709284	0.0899752	0.335854	0.0665805	0.0003376875	111.4003	0.270495	0.17746	0.268622	0.283423	0.3265808	0.0005371025	-8.349485	1.280753	1.640328
2630	-14037.78	-14212.45	174.6705	116.73	0.1283631	0.0001413873	8.659436e-05	5.12147e-05	0.0001108609	0.0001123262	0.0004804316	0.0003007572	0.0001683552	0.0002125941	0.0003070279	0.001065712	0.0002868994	0.000228107	0.0002772838	0.0008967344	0.002425416	0.0003830529	0.0006388974	0.0002057247	0.0003609335	0.0001685275	0.000194382	0.0001338954	0.00027144	0.0001249085	0.0002800123	0.0001759981	0.0007267852	0.0003479521	0.001370958	0.001688924	0.0001730685	8.639449e-05	8.921389e-05	0.0001000562	0.0002629238	7.969311e-05	0.0001587925	0.000215094	0.0009278622	0.07287955	0.4322392	0.05548357	0.154346	0.268854	0.100557	0.0821913	0.306455	0.0875975	0.0004079298	116.73	0.264435	0.171945	0.273001	0.290619	0.5677608	0.0006049802	-7.922589	1.0122	1.024548
2640	-14032.78	-14204.29	171.5092	115.3685	0.1576197	0.0002658262	0.0001007178	5.204123e-05	0.0001414401	8.31625e-05	0.0002420012	0.0003471245	0.0001604434	0.0004662062	0.0003431397	0.0001307976	0.000443525	0.0005460003	0.0003657642	0.002396216	0.002986006	0.0006014901	0.0006494012	0.0003849848	0.0008943975	0.0003939646	0.000200769	0.0005612754	0.0003290696	0.000264207	0.0003365581	0.0002221638	0.0005526096	0.0007846822	0.002242334	7.072131e-05	0.0003509885	3.5817e-05	8.741951e-05	0.0002525088	9.889071e-05	8.506977e-05	0.0001075414	0.0002415748	0.0008715493	0.1081124	0.3140934	0.04950731	0.143017	0.268636	0.0791217	0.0658162	0.332677	0.110732	0.00049226	115.3685	0.270555	0.178984	0.272544	0.277917	0.6859066	0.0006121381	-7.940037	1.040658	1.082968
2650	-14045.19	-14208.32	163.134	96.31823	0.1898349	0.0002279373	4.418404e-05	3.472535e-05	0.0001080444	0.0001998123	0.0007983791	0.0008751357	0.0001093627	0.0006817042	0.0003710335	0.001080878	0.0003001739	0.0001492425	0.0001713213	0.00213545	0.002910174	0.001051873	0.0005919781	0.0004088061	0.001058204	0.0001026479	0.0002528762	0.0002074797	0.0008466717	0.0002137376	0.0005380875	0.0002922715	0.0002292827	0.001368628	0.0033847	0.0004016521	0.000189439	5.207268e-05	0.0001485236	0.0003465823	0.0006584417	8.837558e-05	0.0003803309	0.0003526502	0.0001604986	0.1109062	0.4157756	0.07892869	0.159924	0.2137	0.0929861	0.0881694	0.355631	0.0895893	0.0005880842	96.31823	0.267975	0.179669	0.273672	0.278684	0.5842244	0.0006002171	-7.885729	0.9669643	0.93502
2660	-14047.57	-14212.96	165.3928	89.20845	0.1706519	0.0006440051	0.0005557999	6.693084e-05	0.0001328071	4.69302e-05	0.0003564124	0.0001323496	0.0003275218	0.0004882333	0.001043449	0.0006607532	0.0004968118	0.001101563	0.0003289156	0.001184776	0.003554543	0.001732876	0.00122093	0.001114933	0.0009629889	0.0003933455	5.732578e-05	0.0002610167	0.0003631158	0.0002386358	0.0007334479	0.00030723	0.0003962847	0.0002401988	0.003111751	0.0007072563	0.0005867237	9.653464e-05	0.0001644844	0.0002349624	0.0001338096	0.0001064144	0.0001804017	0.0004365611	0.0004996321	0.03249432	0.8095871	0.1381576	0.152674	0.297721	0.0813625	0.0593126	0.339001	0.0699295	0.0006350665	89.20845	0.276084	0.177408	0.270797	0.275711	0.1904129	0.0008875804	-7.634775	1.102509	1.215526
2670	-14050.88	-14211.54	160.6653	89.51476	0.107139	0.0004882578	0.0003695848	8.881656e-05	0.000232299	0.0005475041	0.000453245	0.0004071672	0.0004132079	0.000844583	0.00124659	0.0001319297	0.0006810113	0.001081516	0.0006801187	0.002206214	0.003072854	0.003165777	0.001353602	0.001369811	0.000430899	0.0005365113	0.0001641309	0.000220443	0.0007517072	0.000168599	0.0005238984	0.0004743264	0.001133724	0.0001585514	0.002343486	0.0002391401	0.0002375188	6.675765e-05	6.128717e-05	0.0001788745	0.0004247659	0.0001597036	0.0001939899	0.000352315	0.0004644438	0.06971456	0.3493071	0.03742439	0.157839	0.284468	0.0928233	0.0567472	0.300646	0.107477	0.0007029791	89.51476	0.259641	0.17671	0.273037	0.290612	0.6506929	0.0007090427	-7.798672	1.046018	1.094154
2680	-14045.59	-14209.36	163.7674	100.9088	0.3246588	0.0001742092	5.041787e-05	6.014334e-05	0.0002546199	0.0002452816	0.0008750618	0.0003906757	0.0002509064	0.001937685	0.0003920563	0.0001954598	0.000837074	0.0005442551	0.0001605344	0.005628807	0.004473508	0.002014851	0.001066433	0.0008168999	0.0003393497	7.668469e-05	0.0001124358	0.0004252288	0.000206724	0.0001037253	0.0007592312	0.000243484	0.0009232539	0.0004908801	0.0008224559	0.0007625634	0.0009307816	8.059684e-05	0.0001117734	0.0001435145	0.0002349545	0.0001051454	8.393178e-05	0.0003893011	0.0005928341	0.2106041	0.3513065	0.1140548	0.187812	0.287283	0.0636538	0.067825	0.296121	0.0973058	0.0007076933	100.9088	0.261515	0.175612	0.27134	0.291533	0.6486935	0.000716337	-7.896602	1.144764	1.310484
2690	-14054.49	-14212.87	158.3777	95.77178	0.1004693	0.0006927337	0.0002049713	8.583542e-05	0.0002850599	0.0002322325	0.001376483	0.0002926093	0.0002414619	0.0003081069	0.0001582754	0.0001572039	0.0003158023	0.001088521	0.002302619	0.002108589	0.003878217	0.001464227	0.0004239606	0.0009502838	0.0002788489	0.0002907667	2.501149e-05	0.001208046	0.001895272	2.186619e-05	0.001697625	0.0001487949	0.001213138	0.0002217481	0.0007069474	0.0002153631	0.001167002	0.0001451994	0.0002209416	0.0001100507	0.0002063895	0.0001224172	0.0002193289	0.0004620559	0.0004497269	0.06259361	0.3769877	0.03787569	0.200673	0.232264	0.0822304	0.0859096	0.304939	0.0939839	0.0006898433	95.77178	0.26826	0.18163	0.26913	0.28098	0.6230123	0.00059313	-8.065332	1.127151	1.27047
2700	-14057.98	-14213.99	156.0106	108.5061	0.1620792	0.0005615889	6.050174e-05	5.747743e-05	0.0001558622	0.00041326	0.002690895	0.0003167081	0.0004572556	0.0004496579	0.0002158384	0.0003432132	0.0002197984	0.0003491505	0.0002965831	0.001404288	0.002245825	0.002074764	0.0004655096	0.001400935	0.00097826	0.001517096	6.444953e-05	0.0004751524	0.001662676	7.624105e-05	0.001021052	0.0001238534	0.0003913054	0.0001243613	0.000618571	0.0003862752	0.000455146	0.0001278234	9.393815e-05	5.370189e-05	0.0005259754	5.888042e-05	0.0004766327	0.0005303772	0.001491193	0.0778042	0.5199619	0.08427501	0.181399	0.241546	0.0779192	0.0776579	0.351026	0.0704518	0.0006358019	108.5061	0.276668	0.176865	0.272858	0.273608	0.4800381	0.0009069329	-7.947411	1.372566	1.883938
2710	-14063.49	-14223.28	159.7815	86.39539	0.1836378	0.0003572378	0.0001050615	0.000149576	0.0002424388	3.479901e-05	0.001493835	0.0004716898	0.0002548062	0.0009313501	0.0008736892	0.0006297143	0.0002574839	0.0004201564	0.0004960667	0.003436633	0.004782639	0.001221972	0.0006607854	0.0007572782	0.001454601	0.0003064066	0.0006088381	0.0004568996	0.001879255	0.0003987831	0.0005493005	0.0001862652	0.0001744284	0.0007057655	0.0005318644	7.828022e-05	0.0004275302	0.0001561584	0.0001157254	5.946769e-05	0.0005527672	7.409052e-05	0.0004098687	0.0001147659	0.001982622	0.06120164	0.6667264	0.1224362	0.154783	0.29255	0.0934502	0.0517099	0.324944	0.0825621	0.0007200224	86.39539	0.272869	0.173186	0.261377	0.292568	0.3332736	0.0005398337	-8.148334	1.117214	1.248168
2720	-14043.16	-14212.03	168.8695	117.5587	0.2349693	0.0002354311	0.000135951	7.943793e-05	0.0002757853	0.0003799507	0.001427967	5.618758e-05	0.0005108906	0.0004130196	0.0005114838	0.000329987	0.0003206456	0.0007651285	0.0001894284	0.003514452	0.002543625	0.0005934479	0.000782259	0.0006088425	0.0003336215	0.0003869293	0.0003001116	0.0005702654	0.001358636	0.001391827	0.0006893542	0.0001138206	0.0008129256	0.0002025215	0.0005342415	0.0001778903	0.0007280998	0.0001192649	0.0001523353	0.000351202	0.0001748157	8.459623e-05	0.0002128192	0.0001975863	0.0009388291	0.1192982	0.4922817	0.1156711	0.166551	0.243651	0.0797835	0.0788413	0.354882	0.0762916	0.0005876403	117.5587	0.276057	0.166475	0.277568	0.2799	0.5077183	0.0005961151	-7.803939	0.8704735	0.7577241
2730	-14053.75	-14219.5	165.7487	99.31092	0.161647	0.0001688908	0.0003928235	7.520833e-05	0.0003351987	0.000581705	0.001433089	0.0001127193	0.0002465196	0.0004838179	0.001094941	0.0003493226	0.0003970193	0.0007931717	0.0003090958	0.00125705	0.002234612	0.0006479782	0.001124285	0.000501605	0.0008060318	0.001881154	0.0003800234	0.0002563211	0.001609371	0.000836323	0.0003728256	0.0001989468	0.0002302695	0.0008542763	0.0003080747	0.000387726	0.0009775009	8.173714e-05	5.637514e-05	0.0002284324	9.387086e-05	9.001051e-05	0.0004658058	0.0005432337	0.0005410834	0.02886911	0.8214064	0.1327778	0.176936	0.247671	0.0692528	0.071507	0.342945	0.0916879	0.0005934612	99.31092	0.280616	0.166624	0.270491	0.282269	0.1785936	0.0004833833	-8.0183	0.8758989	0.7671989
2740	-14048.45	-14223.37	174.9148	106.8486	0.151259	0.0005403932	0.0002246477	7.043617e-05	0.0001654493	0.0004153164	0.0002884023	0.000681349	7.221385e-05	0.000511686	0.0005207039	0.0002810853	0.0004077405	0.0007907738	0.0003106012	0.001329713	0.002300877	0.0006042421	0.0005807714	0.000566501	0.0006011864	8.496526e-05	0.0006198584	5.941984e-05	0.001055113	0.0002497537	0.0003493248	9.710494e-05	0.0005184897	0.0002065145	0.0001606005	0.000191491	0.0001159875	5.93278e-05	7.453137e-05	0.0001602444	0.0007100093	7.388859e-05	0.0001587719	0.0002210033	0.0007236714	0.06607524	0.5631651	0.08518381	0.17725	0.267399	0.0659415	0.0864146	0.333244	0.0697508	0.000428854	106.8486	0.262852	0.172941	0.274533	0.289673	0.4368349	0.0004071971	-8.192818	0.879323	0.773209
2750	-14042.35	-14206.22	163.8712	132.4875	0.1065689	6.938753e-05	0.001486754	4.990211e-05	0.0001338995	0.0006197634	0.00040752	0.00023107	0.0001231665	0.0002516522	0.0002116886	0.0001971586	0.0001854049	0.00011559	0.0003187138	0.001757715	0.001965695	0.0006350732	0.0008092604	0.0003569521	0.000234113	0.0003334657	0.0008265444	0.0001246729	0.0008334846	0.00197082	0.0004328283	0.0002388332	0.0007078768	0.004710161	0.0002492165	8.721495e-05	0.0002579906	6.694545e-05	9.667659e-05	4.969263e-05	0.0001601045	9.49718e-05	0.000226732	0.0004004713	0.002089762	0.04053086	0.6196747	0.06603807	0.111973	0.263018	0.10126	0.0749517	0.370282	0.0785161	0.0006029736	132.4875	0.269305	0.176144	0.267653	0.286898	0.3803253	0.0006340049	-7.922278	1.057189	1.117648
2760	-14030.26	-14214.51	184.2559	101.1126	0.113027	0.0002280123	0.0002812123	7.623175e-05	0.0001319865	0.0002149118	0.0003296648	0.0001384084	0.0001344535	0.0001651748	0.0001367887	4.564479e-05	0.0002932303	0.0008756687	0.0002452636	0.0007592001	0.001470135	0.0006255388	0.0005896668	0.0004917327	0.001000948	0.0005073696	0.0002723805	0.0006683215	0.0004565665	0.0001538678	0.0005378456	0.0002370751	0.0001665113	0.0006833089	0.0002608423	0.0002208909	0.0001806391	4.762905e-05	0.0001026604	0.0001097542	0.0004151625	5.909493e-05	0.0002285317	0.000108577	0.0003958696	0.0534691	0.5269351	0.05955788	0.13691	0.263768	0.106518	0.0497678	0.353435	0.0896023	0.0003511693	101.1126	0.270302	0.17569	0.269937	0.284071	0.4730649	0.0003816174	-8.195323	0.8052717	0.6484625
2770	-14038.28	-14213.05	174.7682	80.57006	0.1556757	0.0001734603	0.0001854744	3.987165e-05	8.313197e-05	0.0002032291	0.0004668196	0.0001685583	0.0002553585	0.0003950545	0.0001880925	0.0001603588	0.0002346199	0.0002262881	0.0003569308	0.001483323	0.00151417	0.0009629692	0.0006646925	0.0003539753	0.001431208	0.0002707828	0.0003643309	0.0002358769	0.0008463674	7.20703e-05	0.001170586	0.0004337027	0.0001909857	0.001392694	0.0001080824	0.000474777	0.0007118386	7.616174e-05	0.0001324329	0.0001045262	0.0005868242	0.0001506677	0.0003335445	0.000821303	0.0008494385	0.06322041	0.5938967	0.09245529	0.133476	0.240144	0.0734002	0.0911749	0.404653	0.0571525	0.0004718645	80.57006	0.266275	0.169223	0.277715	0.286788	0.4061033	0.0004307393	-8.209749	0.9588964	0.9194823
2780	-14040.45	-14214.58	174.1328	82.86136	0.1119404	0.0003041016	7.036491e-05	4.797954e-05	8.853033e-05	0.0001646163	0.0003142886	0.0005568266	0.000229127	0.0005505558	0.0003881585	0.0001596605	0.0002361995	0.000182054	0.000151939	0.001775735	0.001447649	0.0004175666	0.000462944	0.0003219015	0.0009548485	0.0002171881	0.0005451414	0.000103056	0.0007701715	5.162909e-05	0.001332948	0.000516885	0.0005405775	0.0005561901	0.0002503522	0.0002220821	0.0003691575	0.0001482592	0.0001518885	0.0001464977	0.000873886	0.0001075858	0.0007585766	0.0006183855	0.0006677051	0.0360089	0.6783207	0.07593146	0.226208	0.236295	0.0899397	0.068908	0.302459	0.0761891	0.0004443302	82.86136	0.266444	0.178087	0.277462	0.278008	0.3216793	0.0006085312	-7.968402	1.062016	1.127878
2790	-14037.01	-14216.11	179.0916	79.71823	0.06306195	0.0001870362	4.456145e-05	4.650407e-05	0.0001357941	0.0001410929	0.0003020498	0.0003883874	0.0002335578	0.0001354009	0.0001598134	9.78118e-05	0.0001354616	0.0004428557	0.0002818045	0.000929864	0.0009275548	0.0003656673	0.0004215509	0.0001819637	0.001421182	0.00017716	0.0003477421	0.0002961359	0.001997215	0.0006225217	0.0007461756	0.0002964374	0.0006716115	0.0007128868	0.0002568122	0.0005655112	0.0002041598	5.271221e-05	8.835448e-05	0.0001814162	5.954701e-05	0.0001381832	0.0001604326	0.0001657095	0.0004200584	0.01237349	0.8037883	0.05068845	0.122682	0.24758	0.123673	0.0666002	0.375269	0.0641959	0.0003785174	79.71823	0.270383	0.173625	0.272847	0.283145	0.1962117	0.0003709836	-8.293187	0.8875071	0.7876689
2800	-14026.43	-14205.2	178.7678	88.74265	0.1044602	0.0002900976	0.0002392103	6.259954e-05	0.0001043892	0.0001350798	0.0008344567	0.0002121001	0.0001591185	8.464577e-05	0.0004547952	0.0001499165	0.0002703827	0.000212487	0.0002352714	0.001855187	0.001451151	0.000648083	0.0006238777	0.0002391367	0.001233022	0.0003718565	0.0001950201	0.0001235911	0.0009538949	0.0002503775	0.000516354	0.0002046003	0.0004091341	0.0003861776	0.0003132814	0.0003603365	0.0003901056	6.388253e-05	0.0001482155	0.0001741371	0.0003451854	9.058682e-05	0.0001153016	0.0002896057	0.0007996152	0.02851264	0.7270478	0.07594755	0.167399	0.263296	0.0679988	0.0736562	0.337215	0.0904349	0.0003999067	88.74265	0.267836	0.179718	0.266354	0.286092	0.2729522	0.0003526572	-8.408388	0.9574692	0.9167473
2810	-14038.91	-14210.19	171.2839	90.57124	0.1347941	0.0002844054	0.0001666591	5.100107e-05	0.0001916266	0.001231044	0.0004901263	0.0004723774	0.0003386392	0.0002862146	0.0007956801	0.0002607145	0.0003737313	0.0002263136	0.000371407	0.001357332	0.001165083	0.0004468076	0.0005482822	0.0004452137	0.0007809324	0.001678299	0.0002604716	0.0002494135	0.002640626	0.0003488117	0.0005693095	0.0003889437	0.0005208507	0.0003443367	0.0002330687	0.0003896441	0.0001709488	9.007429e-05	0.0002395035	0.0001233279	0.0002313226	0.0001050644	0.0001633793	0.0003758949	0.0008664349	0.02941722	0.7817618	0.1053769	0.151422	0.246389	0.0718025	0.0914991	0.351493	0.0873943	0.0005068329	90.57124	0.273432	0.176441	0.275388	0.27474	0.2182382	0.0004596772	-8.038578	0.8409427	0.7071847
2820	-14030.43	-14205.19	174.7608	99.35099	0.1730383	0.0003862161	8.785512e-05	4.412247e-05	0.0001489804	0.0001273151	0.0004846208	0.001275341	0.000237253	0.0003025811	0.0006104107	0.0006777494	0.0004134255	0.000490979	0.0003930906	0.001855229	0.00182452	0.0003344908	0.0001595587	0.0002203834	0.001060148	0.000151851	0.0002058059	9.443695e-05	0.0005976763	0.0002647862	0.0003778575	0.0003880303	0.0001659716	0.0001729398	0.001038666	0.0003068048	0.0004494748	7.909705e-05	9.253741e-05	0.0001689196	0.0001063929	0.0001323692	0.0004184574	0.001653397	0.0002752333	0.07369932	0.5740867	0.09933899	0.145695	0.273961	0.0847252	0.0625549	0.362216	0.0708487	0.0004568744	99.35099	0.26224	0.176831	0.275058	0.28587	0.4259133	0.000540552	-7.924107	0.8957538	0.8023749
2830	-14039.53	-14208.52	168.9903	80.17779	0.08089205	0.000569161	0.0001030619	4.131497e-05	0.0002038397	0.001307785	0.000729314	0.001081316	0.0001777264	0.0002104229	0.0008834259	0.0003178928	0.000335244	0.0003342941	0.0001487714	0.001858303	0.001552002	0.0002885642	0.0009577783	0.0002722068	0.001118463	0.0002518262	0.0001787274	0.0001188466	0.0003447938	0.0005437467	0.0003859647	0.0004847648	0.0005469591	0.0003120158	0.0004090325	0.0001099345	0.0007001269	5.231994e-05	0.0003492772	0.0001501994	0.0001196147	0.000175681	0.0001125709	0.0009397111	0.0004993768	0.02403003	0.702937	0.05686201	0.152881	0.268355	0.0666585	0.061275	0.359605	0.0912248	0.0004819094	80.17779	0.264841	0.178585	0.269397	0.287177	0.297063	0.0003862055	-8.153929	0.7678379	0.5895751
