Iteration	Posterior	Likelihood	Prior	age_ursinae	alpha_plstm	branch_rates	diversification	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	extinction_rate	rates_plstm[1]	rates_plstm[2]	rates_plstm[3]	rates_plstm[4]	sf[1]	sf[2]	sf[3]	sf[4]	speciation_rate	turnover
1010	-256829.5	-256766.2	-63.24719	1.708947	0.009589062	0.01596059	-1.219177	0.118568	0.26491	0.119377	0.111418	0.270553	0.115175	1.229252	9.17203e-64	4.53476e-32	1.57184e-13	4	0.29846	0.178734	0.213669	0.309137	0.01007485	122.012
1020	-256831.1	-256766.7	-64.38907	1.708947	0.01868922	0.01635149	-1.181718	0.118437	0.275395	0.111541	0.111323	0.268853	0.114451	1.287318	3.4167e-33	8.7454e-17	3.46693e-07	4	0.299095	0.179114	0.211996	0.309794	0.1055996	12.19056
1030	-256834.3	-256769.4	-64.87443	1.708947	0.02328509	0.01632261	-1.587492	0.127606	0.257658	0.113685	0.113997	0.274021	0.113033	1.597557	7.78966e-27	1.31996e-13	7.22865e-06	3.99999	0.299095	0.179114	0.211996	0.309794	0.01006535	158.7185
1040	-256832.6	-256768.1	-64.46942	1.708947	0.007306744	0.01634762	-0.8213301	0.126866	0.256165	0.113026	0.114719	0.272433	0.116792	0.9021541	2.24338e-83	7.0935e-42	1.339e-17	4	0.299037	0.179079	0.213731	0.308153	0.08082397	11.16196
1050	-256837	-256773.4	-63.5578	1.708947	0.01486046	0.01620619	-1.202768	0.121416	0.259707	0.117562	0.106709	0.2762	0.118407	1.225366	1.71376e-41	6.19579e-21	6.57417e-09	4	0.296462	0.179737	0.214516	0.309285	0.02259752	54.22566
1060	-256834.5	-256769.3	-65.17149	1.708947	0.0002019161	0.01609688	-0.7193008	0.122025	0.274801	0.113355	0.110302	0.264611	0.114906	0.7981237	0	0	0	4	0.296889	0.178555	0.214825	0.309731	0.07882291	10.12553
1070	-256830.6	-256765.4	-65.19917	1.708947	0.0002041984	0.01630572	-0.8513572	0.120083	0.264027	0.113668	0.112793	0.269915	0.119513	0.9995626	0	0	0	4	0.296541	0.178345	0.214136	0.310978	0.1482054	6.744442
1080	-256830.4	-256765.2	-65.2191	1.708947	0.02791426	0.01584457	-0.9354772	0.122702	0.26393	0.113627	0.113013	0.269816	0.116912	1.078727	1.51013e-22	1.83712e-11	5.6043e-05	3.99994	0.29799	0.178158	0.213911	0.309941	0.1432494	7.530408
1090	-256827.5	-256763.3	-64.18619	1.708947	0.01035363	0.01625673	-1.432819	0.12494	0.264349	0.116145	0.101993	0.273003	0.11957	1.453449	3.9705e-59	9.43441e-30	1.44045e-12	4	0.298778	0.178629	0.214476	0.308117	0.02063021	70.45248
1100	-256832	-256767.5	-64.50477	1.708947	0.01347052	0.01642971	-0.7903467	0.121824	0.264333	0.123474	0.104209	0.275757	0.110404	0.8504403	1.13152e-45	5.03507e-23	8.92147e-10	4	0.298339	0.178578	0.214161	0.308922	0.06009361	14.15193
1110	-256829.9	-256765.9	-64.0637	1.708947	0.0101718	0.01605497	-0.7971207	0.118766	0.272984	0.118806	0.105296	0.270974	0.113173	0.8147493	3.62576e-60	2.85101e-30	8.76604e-13	4	0.297524	0.17809	0.213576	0.31081	0.01762859	46.2175
1120	-256833.4	-256769	-64.32121	1.708947	0.0345703	0.01582942	-1.163257	0.120091	0.26333	0.118177	0.110082	0.270618	0.117703	1.239965	2.14377e-18	2.18761e-09	0.000407197	3.99959	0.297558	0.177996	0.213601	0.310845	0.07670798	16.16475
1130	-256827.4	-256764.3	-63.12866	1.708947	0.03107597	0.01579384	-1.160883	0.12489	0.264695	0.112175	0.103812	0.272021	0.122408	1.162794	2.3613e-20	2.29661e-10	0.000159833	3.99984	0.297319	0.180942	0.211569	0.31017	0.0019114	608.3467
1140	-256828.1	-256764.1	-63.94174	1.708947	0.01094464	0.01579261	-1.265592	0.125031	0.270282	0.117529	0.105238	0.268512	0.113408	1.286844	5.4817e-56	3.50532e-28	6.4578e-12	4	0.299635	0.179567	0.211187	0.309611	0.02125178	60.55226
1150	-256828.8	-256765.4	-63.39736	1.708947	0.02648222	0.01579051	-0.9894492	0.123508	0.268621	0.113216	0.10711	0.27034	0.117206	1.002347	1.02993e-23	4.79829e-12	3.21066e-05	3.99997	0.298025	0.179979	0.211673	0.310323	0.01289748	77.71648
1160	-256833.7	-256766.2	-67.47495	1.708947	0.007784148	0.01579085	-1.023079	0.125979	0.262809	0.114835	0.110876	0.26948	0.116021	1.31463	2.53719e-78	2.38543e-39	1.49774e-16	4	0.298025	0.179979	0.211673	0.310323	0.2915507	4.509094
1170	-256835.6	-256771.6	-64.02461	1.708947	0.003809549	0.01586532	-0.8766619	0.122724	0.263026	0.113896	0.112684	0.267276	0.120395	0.9196847	5.12055e-159	1.07202e-79	2.69119e-33	4	0.298025	0.179979	0.211673	0.310323	0.04302279	21.37669
1180	-256823.1	-256759.6	-63.49932	1.708947	0.01297315	0.01614817	-0.8637523	0.12112	0.26738	0.11481	0.106805	0.272629	0.117256	0.8663225	2.18853e-47	7.00275e-24	3.93442e-10	4	0.298025	0.179979	0.211673	0.310323	0.002570212	337.0627
1190	-256831.8	-256768.1	-63.66276	1.738912	0.02670759	0.01591215	-1.324631	0.119668	0.269115	0.114327	0.10733	0.272303	0.117257	1.332747	1.6019e-23	5.984e-12	3.51876e-05	3.99996	0.298025	0.179979	0.211673	0.310323	0.008116538	164.2014
1200	-256828.9	-256764.7	-64.24248	1.738912	0.02336466	0.01594993	-1.410076	0.127875	0.262588	0.111655	0.104727	0.281408	0.111746	1.440609	9.54037e-27	1.46077e-13	7.53918e-06	3.99999	0.298025	0.179979	0.211673	0.310323	0.03053314	47.18181
1210	-256826.2	-256763	-63.20026	1.738912	0.02802084	0.01632827	-1.139797	0.123208	0.262318	0.113432	0.111001	0.274614	0.115427	1.15471	1.82406e-22	2.01904e-11	5.82824e-05	3.99994	0.297182	0.17947	0.213903	0.309445	0.01491349	77.42721
1220	-256831.6	-256768.6	-63.0821	1.738912	0.02248265	0.01610217	-1.109698	0.121007	0.265658	0.112939	0.110116	0.274651	0.115629	1.114462	9.30546e-28	4.56249e-14	4.65169e-06	4	0.298115	0.180034	0.211433	0.310417	0.004764181	233.9253
1230	-256835.6	-256771.9	-63.70279	1.738912	0.02293919	0.01637827	-1.365443	0.123882	0.270914	0.111136	0.112213	0.267313	0.114543	1.371011	3.17437e-27	8.42645e-14	6.00032e-06	3.99999	0.298115	0.180034	0.211433	0.310417	0.005567888	246.2354
1240	-256829.9	-256766.1	-63.81527	1.738912	0.005008469	0.01632545	-0.8382332	0.118495	0.269659	0.110201	0.10353	0.281459	0.116656	0.8663068	3.47181e-121	8.82622e-61	1.90793e-25	4	0.297337	0.179564	0.213493	0.309606	0.02807357	30.85845
1250	-256825.9	-256761.8	-64.05199	1.738912	0.00790796	0.01614114	-1.131306	0.123075	0.260929	0.11196	0.110514	0.274865	0.118656	1.193941	4.12377e-77	9.61686e-39	2.67129e-16	4	0.298347	0.180174	0.214219	0.30726	0.06263454	19.06202
1260	-256826.1	-256762.8	-63.33965	1.738912	0.03020046	0.01583951	-1.190231	0.120006	0.259997	0.114036	0.11169	0.27779	0.116481	1.207056	6.47991e-21	1.20317e-10	0.00012223	3.99988	0.299562	0.180942	0.210985	0.308511	0.0168253	71.74053
1270	-256833.1	-256770.1	-63.01052	1.738912	0.006547312	0.01662177	-0.9696668	0.126171	0.270565	0.115806	0.101701	0.274507	0.111249	0.9784051	6.2161e-93	1.18086e-46	1.39152e-19	4	0.299102	0.180664	0.212196	0.308038	0.008738251	111.9681
1280	-256828.1	-256764.9	-63.25443	1.738912	0.02409765	0.01620947	-1.006948	0.123434	0.259061	0.113028	0.103296	0.282524	0.118657	1.035513	5.79834e-26	3.60101e-13	1.09628e-05	3.99999	0.298185	0.180901	0.212474	0.308441	0.02856463	36.25156
1290	-256826.2	-256762.7	-63.47892	1.738912	0.01860607	0.01638051	-1.249335	0.12066	0.262897	0.112515	0.109893	0.280025	0.11401	1.264847	2.45267e-33	7.40967e-17	3.23649e-07	4	0.298185	0.180901	0.212474	0.308441	0.01551207	81.53957
1300	-256823.3	-256759.9	-63.43724	1.738912	0.02107446	0.01611986	-1.301212	0.122162	0.264037	0.113678	0.10844	0.278468	0.113216	1.305843	1.51177e-29	5.81607e-15	1.97875e-06	4	0.298152	0.180991	0.21245	0.308407	0.004631583	281.9432
1310	-256823.3	-256757.8	-65.514	1.738912	0.02512543	0.01583959	-0.6764731	0.12171	0.263061	0.113874	0.111306	0.277438	0.112611	0.7567236	6.09864e-25	1.16775e-12	1.7862e-05	3.99998	0.299417	0.177516	0.213352	0.309715	0.0802505	9.429519
1320	-256831.5	-256767.8	-63.69423	1.738912	0.02776855	0.01609332	-0.9070716	0.119635	0.269811	0.109609	0.111215	0.277211	0.112519	0.9415476	1.16372e-22	1.61272e-11	5.3094e-05	3.99995	0.299417	0.177516	0.213352	0.309715	0.034476	27.31023
1330	-256828.6	-256763.7	-64.87193	1.738912	0.03057419	0.0159573	-0.864471	0.122257	0.259101	0.113694	0.10401	0.283287	0.117651	0.9771694	1.13561e-20	1.59274e-10	0.000137316	3.99986	0.299925	0.177743	0.212619	0.309713	0.1126984	8.670658
1340	-256825.2	-256760.9	-64.23897	1.738912	0.0135814	0.01599994	-1.080561	0.119937	0.255864	0.112273	0.117333	0.279747	0.114846	1.160146	2.62139e-45	7.66364e-23	1.06205e-09	4	0.299925	0.177743	0.212619	0.309713	0.07958489	14.57746
1350	-256829.8	-256765.6	-64.15092	1.738912	0.02860147	0.01612288	-0.922829	0.12383	0.264169	0.115918	0.106409	0.281633	0.108042	0.9834564	4.97947e-22	3.33577e-11	7.17814e-05	3.99993	0.298927	0.180479	0.211911	0.308683	0.0606274	16.22132
1360	-256827.3	-256759.1	-68.15666	1.738912	0.02022533	0.01598345	-0.8266771	0.122553	0.268106	0.109959	0.109282	0.275477	0.114623	1.173103	9.55335e-31	1.46216e-15	1.11573e-06	4	0.298927	0.180479	0.211911	0.308683	0.346426	3.386302
1370	-256822.6	-256758.2	-64.33705	1.738912	0.009019917	0.01573806	-1.232093	0.121588	0.269384	0.116507	0.107283	0.270438	0.1148	1.296819	1.0018e-67	4.73952e-34	2.36766e-14	4	0.298139	0.180003	0.213989	0.307869	0.06472588	20.03555
1380	-256825.1	-256760.3	-64.81796	1.738912	0.0166123	0.01607118	-1.246605	0.120867	0.263935	0.119435	0.108952	0.274821	0.111989	1.351828	3.20792e-37	8.47552e-19	5.06188e-08	4	0.298139	0.180003	0.213989	0.307869	0.1052231	12.84725
1390	-256832	-256764.3	-67.6802	1.738912	0.0189279	0.01607549	-1.543011	0.125616	0.264549	0.113161	0.105294	0.273919	0.117461	1.724707	8.70566e-33	1.39594e-16	4.20944e-07	4	0.299337	0.178388	0.214631	0.307644	0.1816967	9.492233
1400	-256826.1	-256762.7	-63.37956	1.738912	0.008498665	0.01605115	-1.248504	0.124442	0.259118	0.115144	0.10714	0.27872	0.115435	1.250391	8.07146e-72	4.25441e-36	3.34814e-15	4	0.300065	0.178821	0.214098	0.307016	0.001886831	662.6939
1410	-256828.1	-256762.7	-65.39443	1.738912	0.01580347	0.01583134	-1.574164	0.123394	0.263983	0.114174	0.106116	0.276371	0.115963	1.596262	4.48149e-39	1.00184e-19	2.08667e-08	4	0.299079	0.178535	0.213755	0.308631	0.02209762	72.23682
1420	-256825.2	-256760.9	-64.22645	1.738912	0.008303348	0.0156277	-1.055051	0.119569	0.264605	0.114653	0.10719	0.277532	0.116451	1.130058	1.74013e-73	6.24686e-37	1.51012e-15	4	0.299079	0.178535	0.213755	0.308631	0.07500711	15.06601
1430	-256821.8	-256757.7	-64.05814	1.738912	0.01311261	0.01608034	-1.131192	0.127792	0.259935	0.114225	0.112195	0.273343	0.112509	1.186801	6.81908e-47	1.23609e-23	4.98079e-10	4	0.298269	0.17911	0.213851	0.308769	0.0556087	21.342
1440	-256830.2	-256764.5	-65.69833	1.738912	0.01376827	0.01571035	-1.37471	0.12433	0.258618	0.117026	0.111627	0.271001	0.117398	1.477718	1.04755e-44	1.53197e-22	1.41575e-09	4	0.298903	0.177368	0.214305	0.309425	0.1030083	14.34563
1450	-256825.9	-256762.4	-63.48188	1.738912	0.005073943	0.01621001	-1.039694	0.120905	0.264288	0.114077	0.106077	0.276942	0.11771	1.078065	1.23511e-119	5.26438e-60	4.00361e-25	4	0.298903	0.177368	0.214305	0.309425	0.03837136	28.09558
1460	-256824.7	-256760.7	-64.01464	1.738912	0.007824036	0.01574928	-1.137617	0.127693	0.26058	0.114043	0.107346	0.276859	0.113479	1.186122	6.29013e-78	3.75594e-39	1.80825e-16	4	0.298903	0.177368	0.214305	0.309425	0.04850449	24.45385
1470	-256828	-256763.7	-64.30959	1.738912	0.01610553	0.01614954	-1.389543	0.128412	0.258484	0.112608	0.106493	0.280528	0.113476	1.416419	2.32213e-38	2.28043e-19	2.93563e-08	4	0.297748	0.178869	0.213477	0.309905	0.02687598	52.70204
1480	-256825.4	-256761.7	-63.70399	1.738912	0.0073378	0.01583857	-0.8639966	0.123796	0.263488	0.11425	0.11338	0.270117	0.114969	0.8815131	5.00771e-83	1.05981e-41	1.58178e-17	4	0.299099	0.178385	0.212764	0.309752	0.01751651	50.32471
1490	-256830.7	-256767	-63.67915	1.738912	0.03362347	0.01594448	-0.8622335	0.122875	0.261527	0.117649	0.115475	0.267585	0.114889	0.8693566	6.93153e-19	1.24403e-09	0.000322179	3.99968	0.297583	0.178742	0.213236	0.310439	0.007123128	122.047
1500	-256831.5	-256767.3	-64.14187	1.738912	0.0113648	0.01563042	-1.30642	0.121736	0.266414	0.116965	0.111847	0.266031	0.117006	1.336627	5.92368e-54	3.64376e-27	1.70642e-11	4	0.297045	0.180229	0.21285	0.309877	0.03020713	44.24872
1510	-256830.4	-256765.5	-64.9026	1.738912	0.0290882	0.01578745	-1.447647	0.126342	0.258553	0.118421	0.112786	0.265783	0.118114	1.478732	1.1204e-21	5.00347e-11	8.49317e-05	3.99992	0.296796	0.179774	0.212671	0.310759	0.0310854	47.56999
1520	-256826.6	-256761.1	-65.46739	1.738912	0.01495825	0.01582494	-0.6901346	0.127449	0.260817	0.112559	0.109193	0.271528	0.118453	0.7589353	3.15358e-41	8.40465e-21	7.461e-09	4	0.296642	0.179681	0.212561	0.311117	0.0688006	11.03094
1530	-256831.4	-256767.3	-64.10344	1.738912	0.004473901	0.01601416	-1.133387	0.126282	0.257649	0.111504	0.113631	0.27225	0.118683	1.193417	1.50442e-135	5.81035e-68	1.9951e-28	4	0.296878	0.179824	0.211934	0.311364	0.06003007	19.88032
1540	-256826.2	-256762	-64.23583	1.738912	0.02735921	0.01586435	-0.9761937	0.117554	0.262339	0.112645	0.11643	0.28118	0.109851	1.048838	5.51424e-23	1.11018e-11	4.54735e-05	3.99995	0.300395	0.178874	0.212592	0.308139	0.07264426	14.438
1550	-256834.7	-256771	-63.71489	1.738912	0.02400205	0.01533774	-0.9675191	0.128273	0.271414	0.116357	0.106179	0.266417	0.111361	0.9940194	4.61112e-26	3.21129e-13	1.04539e-05	3.99999	0.299384	0.179132	0.212899	0.308584	0.0265003	37.50975
1560	-256821.5	-256757.8	-63.75872	1.738912	0.0212844	0.0156017	-1.036468	0.122739	0.266601	0.112521	0.108363	0.272906	0.116869	1.07709	2.89232e-29	8.04455e-15	2.26386e-06	4	0.299384	0.179132	0.212899	0.308584	0.04062189	26.51501
1570	-256827.4	-256763.9	-63.49549	1.727602	0.0001759412	0.01571448	-1.033582	0.120325	0.27228	0.112604	0.109618	0.273108	0.112064	1.062237	0	0	0	4	0.299384	0.179132	0.212899	0.308584	0.02865493	37.06996
1580	-256826.5	-256763.1	-63.39246	1.727602	0.008285869	0.0160151	-1.066377	0.122488	0.257728	0.11431	0.113381	0.278016	0.114078	1.081565	1.22356e-73	5.23822e-37	1.40369e-15	4	0.299498	0.179201	0.212981	0.308319	0.01518873	71.20842
1590	-256828.7	-256760.7	-67.95234	1.727602	0.01233857	0.01564618	-1.336007	0.123295	0.259427	0.112797	0.107189	0.283957	0.113335	1.564024	8.98273e-50	4.48664e-25	1.25784e-10	4	0.299576	0.179247	0.213036	0.308141	0.2280168	6.859249
1600	-256835.2	-256770.3	-64.9341	1.727602	0.01181113	0.01544309	-0.9004052	0.122601	0.261234	0.113583	0.107936	0.282431	0.112216	1.014809	5.94927e-52	3.65148e-26	4.44104e-11	4	0.300389	0.179734	0.213614	0.306262	0.1144034	8.870443
1610	-256834.6	-256769.4	-65.20738	1.727602	0.01790807	0.01547686	-0.7490797	0.123483	0.267083	0.116042	0.104969	0.277398	0.111026	0.8212016	1.34422e-34	1.73477e-17	1.77174e-07	4	0.297797	0.180513	0.211771	0.309918	0.0721219	11.3863
1620	-256836.5	-256771.2	-65.39601	1.727602	0.01516445	0.01571861	-0.7730878	0.115397	0.259974	0.114724	0.111022	0.280763	0.118121	0.8773433	1.11197e-40	1.57818e-20	9.69074e-09	4	0.298219	0.180769	0.212071	0.308942	0.1042555	8.41532
1630	-256831.8	-256766.9	-64.84979	1.727602	0.0200805	0.01529281	-0.8541655	0.126712	0.259005	0.11414	0.103463	0.279717	0.116963	0.9544414	5.82722e-31	1.14197e-15	1.00696e-06	4	0.298489	0.180933	0.212264	0.308314	0.1002759	9.518156
1640	-256831.8	-256766.8	-65.01775	1.727602	0.004572419	0.01536307	-0.7415133	0.120634	0.263016	0.117812	0.106904	0.276649	0.114985	0.8012705	1.19363e-132	1.63662e-66	7.97369e-28	4	0.298014	0.180645	0.211925	0.309416	0.05975713	13.40878
1650	-256829.5	-256765.4	-64.09906	1.727602	0.02886284	0.0159423	-0.8561047	0.121255	0.265784	0.116371	0.10383	0.277445	0.115315	0.892535	7.72288e-22	4.15417e-11	7.86229e-05	3.99992	0.298014	0.180645	0.211925	0.309416	0.03643024	24.49984
1660	-256821.8	-256758.5	-63.25888	1.727602	0.01240661	0.01557973	-1.091102	0.120933	0.266618	0.116334	0.109051	0.271307	0.115757	1.095109	1.66351e-49	6.10558e-25	1.42941e-10	4	0.299908	0.180157	0.211354	0.308581	0.004006675	273.321
1670	-256834.1	-256765.5	-68.56719	1.727602	0.01825811	0.01600384	-0.6649378	0.12915	0.266422	0.115062	0.101186	0.269194	0.118985	1.012314	5.92921e-34	3.64327e-17	2.41063e-07	4	0.299878	0.179638	0.211933	0.308551	0.3473764	2.914171
1680	-256829.1	-256763.4	-65.71118	1.727602	0.004102511	0.01550507	-1.27468	0.118222	0.268843	0.116108	0.10432	0.274147	0.11836	1.399361	9.8852e-148	4.71004e-74	5.91444e-31	4	0.299878	0.179638	0.211933	0.308551	0.124681	11.22353
1690	-256826.9	-256761.3	-65.58645	1.727602	0.02889003	0.01589584	-1.286338	0.123569	0.263936	0.114205	0.10468	0.27823	0.115379	1.409699	8.08006e-22	4.24913e-11	7.93638e-05	3.99992	0.30051	0.178547	0.211743	0.3092	0.1233604	11.42748
1700	-256836.3	-256771.7	-64.59254	1.727602	0.02221772	0.01617871	-1.359394	0.123365	0.2635	0.115894	0.104273	0.276053	0.116914	1.405354	4.46101e-28	3.15907e-14	3.9936e-06	4	0.30051	0.178547	0.211743	0.3092	0.04596023	30.57761
1710	-256836.9	-256773.4	-63.46214	1.727602	0.02186777	0.01585251	-1.043164	0.121696	0.263222	0.115195	0.112975	0.274944	0.111968	1.069601	1.64365e-28	1.91762e-14	3.24639e-06	4	0.302176	0.180217	0.211463	0.306144	0.02643684	40.45871
1720	-256833.6	-256766.8	-66.799	1.727602	0.02231044	0.01593196	-1.072324	0.119381	0.270135	0.113148	0.10967	0.274104	0.113562	1.320647	5.7816e-28	3.59637e-14	4.21433e-06	4	0.300848	0.179425	0.210533	0.309194	0.2483232	5.31826
1730	-256824.9	-256761.6	-63.34785	1.727602	0.02093813	0.01603908	-1.267323	0.119473	0.264425	0.115341	0.10947	0.276667	0.114624	1.26734	9.85113e-30	4.69499e-15	1.81051e-06	4	0.300848	0.179425	0.210533	0.309194	1.70137e-05	74489.39
1740	-256832.6	-256768.8	-63.81296	1.727602	0.02592023	0.01582211	-0.9317304	0.122494	0.266343	0.110212	0.107806	0.279188	0.113956	0.9798248	3.31076e-24	2.72062e-12	2.53715e-05	3.99997	0.297782	0.180212	0.211456	0.31055	0.0480944	20.37295
1750	-256835.5	-256771.9	-63.65954	1.727602	0.02763416	0.0160104	-1.208933	0.121111	0.261748	0.122883	0.111692	0.269363	0.113204	1.241837	9.1288e-23	1.42839e-11	5.04864e-05	3.99995	0.298771	0.18081	0.212159	0.30826	0.03290419	37.74101
1760	-256830.4	-256764.1	-66.3216	1.727602	0.02695516	0.01604421	-1.564069	0.116157	0.264416	0.11248	0.109736	0.280398	0.116812	1.646706	2.58022e-23	7.59441e-12	3.88451e-05	3.99996	0.299692	0.178286	0.212812	0.30921	0.08263743	19.92688
1770	-256825	-256761.6	-63.3568	1.727602	0.02836592	0.01570544	-1.201888	0.125405	0.26543	0.114679	0.104233	0.269379	0.120873	1.215287	3.32964e-22	2.72779e-11	6.60319e-05	3.99993	0.299692	0.178286	0.212812	0.30921	0.01339911	90.69908
1780	-256825.9	-256761.9	-64.01947	1.727602	0.002442394	0.0161743	-1.370677	0.121862	0.26293	0.11246	0.102157	0.285081	0.115509	1.383724	1.75833e-247	6.28268e-124	1.18044e-51	4	0.300271	0.178768	0.213342	0.307619	0.01304721	106.0552
1790	-256838.2	-256773.4	-64.79353	1.727602	0.01885351	0.01589592	-1.2165	0.124073	0.261494	0.111846	0.0962723	0.282148	0.124166	1.324648	6.52081e-33	1.20815e-16	3.96447e-07	4	0.299076	0.178057	0.212493	0.310374	0.1081478	12.2485
1800	-256830.6	-256766.9	-63.71835	1.727602	0.003902507	0.01628821	-1.135934	0.12763	0.258939	0.1187	0.108708	0.269974	0.116049	1.184581	2.97724e-155	8.17421e-78	1.62608e-32	4	0.29902	0.177603	0.212453	0.310925	0.04864702	24.35053
1810	-256829.4	-256765	-64.38958	1.727602	0.01626957	0.01621962	-0.9791841	0.125232	0.263669	0.115912	0.108648	0.270191	0.116348	1.084714	5.53097e-38	3.5194e-19	3.51486e-08	4	0.29902	0.177603	0.212453	0.310925	0.1055298	10.27875
1820	-256825.7	-256762.3	-63.4926	1.727602	0.01965124	0.01596366	-1.146351	0.124837	0.260768	0.116779	0.107453	0.275095	0.115068	1.189186	1.28994e-31	5.37311e-16	7.3644e-07	4	0.299793	0.176841	0.213775	0.309591	0.04283492	27.76207
1830	-256830.2	-256766.8	-63.41995	1.727602	0.01116988	0.0161457	-1.039002	0.125902	0.260486	0.114559	0.105831	0.278278	0.114944	1.076267	7.04949e-55	1.25701e-27	1.09713e-11	4	0.299939	0.176538	0.213781	0.309742	0.03726475	28.88163
1840	-256828.9	-256765.7	-63.19463	1.727602	0.01459504	0.01605058	-1.047211	0.12856	0.258615	0.113736	0.106935	0.276832	0.115321	1.060237	3.14202e-42	2.65299e-21	4.62348e-09	4	0.300967	0.177371	0.21479	0.306872	0.01302577	81.39537
1850	-256828.9	-256764	-64.84335	1.727602	0.02863587	0.01623155	-1.380448	0.125954	0.266657	0.111075	0.107001	0.275473	0.113841	1.454841	5.27797e-22	3.43428e-11	7.26535e-05	3.99993	0.301856	0.177894	0.212472	0.307778	0.07439213	19.55638
1860	-256836	-256770.8	-65.19467	1.727602	0.02483053	0.01558211	-0.6753046	0.129503	0.260494	0.114517	0.10564	0.277908	0.111938	0.6928095	3.16714e-25	8.41547e-13	1.55917e-05	3.99998	0.300991	0.176398	0.211864	0.310746	0.01750485	39.57814
1870	-256844.6	-256776.9	-67.66006	1.727602	0.006789416	0.01583347	-0.5273077	0.129413	0.255127	0.117154	0.113861	0.272183	0.112263	0.6257255	1.18179e-89	5.14872e-45	6.66703e-19	4	0.300428	0.176068	0.21334	0.310164	0.09841781	6.357849
1880	-256841.5	-256775.2	-66.37479	1.727602	0.008201652	0.01601559	-1.358961	0.130485	0.255085	0.111391	0.114392	0.271332	0.117314	1.500868	2.19545e-74	2.21889e-37	9.82759e-16	4	0.299378	0.177026	0.211745	0.311851	0.1419072	10.57641
1890	-256835.9	-256772.1	-63.75059	1.712196	0.03181052	0.01595463	-0.9735592	0.120372	0.261348	0.116309	0.10274	0.281638	0.117593	1.008275	6.61406e-20	3.84342e-10	0.000197903	3.9998	0.29912	0.18099	0.212545	0.307346	0.03471621	29.04336
1900	-256830.8	-256766.4	-64.43253	1.712196	0.01203533	0.01538733	-1.131459	0.122406	0.264181	0.115928	0.106071	0.274206	0.117208	1.191692	5.29657e-51	1.0895e-25	6.99063e-11	4	0.29912	0.18099	0.212545	0.307346	0.06023259	19.78483
1910	-256836	-256767.9	-68.04921	1.712196	0.01905724	0.01580921	-1.56379	0.115995	0.269962	0.115392	0.111654	0.272796	0.1142	1.733435	1.4311e-32	1.78977e-16	4.66674e-07	4	0.297758	0.180166	0.211577	0.310499	0.1696448	10.21803
1920	-256827.9	-256764.5	-63.45161	1.712196	0.01346813	0.01588733	-0.9857788	0.125214	0.266568	0.112703	0.11112	0.270741	0.113654	0.9897212	1.11103e-45	4.98926e-23	8.88769e-10	4	0.299024	0.179841	0.211196	0.309939	0.003942453	251.042
1930	-256828.6	-256763.1	-65.42995	1.712196	0.01576217	0.01570059	-0.698275	0.121253	0.269522	0.111846	0.11344	0.273031	0.110908	0.7627344	3.56117e-39	8.93065e-20	1.98948e-08	4	0.298582	0.179586	0.212351	0.309481	0.06445937	11.83279
