Iteration	Replicate_ID	Posterior	Likelihood	Prior	age_ursinae	alpha_plstm	branch_rates	diversification	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	extinction_rate	rates_plstm[1]	rates_plstm[2]	rates_plstm[3]	rates_plstm[4]	sf[1]	sf[2]	sf[3]	sf[4]	speciation_rate	turnover
365	1	-255446.4	-255322.9	-123.4976	52.97217	0.02067171	0.0005095291	0.04894932	0.129184	0.265144	0.116012	0.107704	0.268168	0.113788	0.0004673374	4.19673e-30	3.06448e-15	1.51676e-06	4	0.298553	0.180424	0.210544	0.31048	0.04941666	0.009457081
366	0	-256830.2	-256766.8	-63.41995	1.727602	0.01116988	0.0161457	-1.039002	0.125902	0.260486	0.114559	0.105831	0.278278	0.114944	1.076267	7.04949e-55	1.25701e-27	1.09713e-11	4	0.299939	0.176538	0.213781	0.309742	0.03726475	28.88163
367	1	-255446.5	-255322.5	-123.9607	52.97217	0.02213204	0.0005053885	-0.0272755	0.12626	0.268802	0.122856	0.10929	0.262097	0.110694	0.1128034	3.5038e-28	2.79973e-14	3.79842e-06	4	0.297848	0.179998	0.212408	0.309746	0.08552792	1.318908
368	0	-256828.9	-256765.7	-63.19463	1.727602	0.01459504	0.01605058	-1.047211	0.12856	0.258615	0.113736	0.106935	0.276832	0.115321	1.060237	3.14202e-42	2.65299e-21	4.62348e-09	4	0.300967	0.177371	0.21479	0.306872	0.01302577	81.39537
369	1	-255448.3	-255324	-124.353	52.55681	0.0136889	0.0004999804	0.01523841	0.120828	0.257666	0.117571	0.113003	0.274825	0.116106	0.01946455	5.84341e-45	1.14419e-22	1.25425e-09	4	0.298246	0.178902	0.212692	0.31016	0.03470296	0.5608902
370	0	-256828.9	-256764	-64.84335	1.727602	0.02863587	0.01623155	-1.380448	0.125954	0.266657	0.111075	0.107001	0.275473	0.113841	1.454841	5.27797e-22	3.43428e-11	7.26535e-05	3.99993	0.301856	0.177894	0.212472	0.307778	0.07439213	19.55638
371	1	-255447.5	-255323.6	-123.9441	52.55681	0.02148676	0.0005025653	0.0309323	0.127124	0.268379	0.116021	0.102222	0.271201	0.115054	0.06854007	5.34113e-29	1.09317e-14	2.57109e-06	4	0.298246	0.178902	0.212692	0.31016	0.09947238	0.6890362
372	0	-256836	-256770.8	-65.19467	1.727602	0.02483053	0.01558211	-0.6753046	0.129503	0.260494	0.114517	0.10564	0.277908	0.111938	0.6928095	3.16714e-25	8.41547e-13	1.55917e-05	3.99998	0.300991	0.176398	0.211864	0.310746	0.01750485	39.57814
373	1	-255448.3	-255324.7	-123.5763	52.55681	0.005332277	0.0004942791	0.02251004	0.117566	0.257046	0.120463	0.111084	0.277256	0.116585	0.0411342	6.92315e-114	3.94127e-57	6.24277e-24	4	0.299328	0.180409	0.213464	0.3068	0.06364424	0.6463146
374	0	-256844.6	-256776.9	-67.66006	1.727602	0.006789416	0.01583347	-0.5273077	0.129413	0.255127	0.117154	0.113861	0.272183	0.112263	0.6257255	1.18179e-89	5.14872e-45	6.66703e-19	4	0.300428	0.176068	0.21334	0.310164	0.09841781	6.357849
375	1	-255447.3	-255323.6	-123.705	52.55681	0.03058866	0.0004998807	0.06578483	0.12188	0.266466	0.120782	0.106804	0.272151	0.111917	0.001745597	1.16022e-20	1.6099e-10	0.000137928	3.99986	0.298246	0.179757	0.212692	0.309305	0.06753043	0.02584905
376	0	-256841.5	-256775.2	-66.37479	1.727602	0.008201652	0.01601559	-1.358961	0.130485	0.255085	0.111391	0.114392	0.271332	0.117314	1.500868	2.19545e-74	2.21889e-37	9.82759e-16	4	0.299378	0.177026	0.211745	0.311851	0.1419072	10.57641
377	1	-255448.4	-255323.4	-125.0235	52.55681	0.00252923	0.0004988097	-1.651892e-05	0.125159	0.26422	0.11831	0.107607	0.273451	0.111254	0.108703	5.10813e-239	1.07084e-119	6.73446e-50	4	0.297927	0.179564	0.213535	0.308974	0.1086865	1.000152
378	0	-256835.9	-256772.1	-63.75059	1.712196	0.03181052	0.01595463	-0.9735592	0.120372	0.261348	0.116309	0.10274	0.281638	0.117593	1.008275	6.61406e-20	3.84342e-10	0.000197903	3.9998	0.29912	0.18099	0.212545	0.307346	0.03471621	29.04336
379	1	-255455.8	-255331.9	-123.8844	52.64612	0.003628503	0.0004896433	0.06431814	0.120894	0.26431	0.121542	0.104537	0.270305	0.118411	0.01383287	6.66606e-167	1.22316e-83	6.21694e-35	4	0.297927	0.179564	0.213535	0.308974	0.07815101	0.1770019
380	0	-256830.8	-256766.4	-64.43253	1.712196	0.01203533	0.01538733	-1.131459	0.122406	0.264181	0.115928	0.106071	0.274206	0.117208	1.191692	5.29657e-51	1.0895e-25	6.99063e-11	4	0.29912	0.18099	0.212545	0.307346	0.06023259	19.78483
381	1	-255454.8	-255329.9	-124.8534	52.74689	0.006857899	0.0004918707	-0.02476054	0.126638	0.258956	0.119816	0.101661	0.275179	0.117749	0.1201217	9.0795e-89	1.42711e-44	1.01787e-18	4	0.298521	0.179412	0.213354	0.308712	0.0953612	1.25965
382	0	-256836	-256767.9	-68.04921	1.712196	0.01905724	0.01580921	-1.56379	0.115995	0.269962	0.115392	0.111654	0.272796	0.1142	1.733435	1.4311e-32	1.78977e-16	4.66674e-07	4	0.297758	0.180166	0.211577	0.310499	0.1696448	10.21803
383	1	-255445.1	-255321.3	-123.8278	52.74689	0.01421701	0.0004917349	-0.0166917	0.124593	0.26595	0.117882	0.104588	0.270737	0.116251	0.08673251	2.51403e-43	7.50465e-22	2.73764e-09	4	0.298941	0.179305	0.213226	0.308527	0.07004081	1.238314
384	0	-256827.9	-256764.5	-63.45161	1.712196	0.01346813	0.01588733	-0.9857788	0.125214	0.266568	0.112703	0.11112	0.270741	0.113654	0.9897212	1.11103e-45	4.98926e-23	8.88769e-10	4	0.299024	0.179841	0.211196	0.309939	0.003942453	251.042
385	1	-255449.5	-255326.3	-123.2541	52.74689	0.01599935	0.0005107789	-0.03736585	0.125025	0.266872	0.118291	0.109423	0.269482	0.110906	0.07000827	1.31162e-38	1.71388e-19	2.60751e-08	4	0.298941	0.179305	0.213226	0.308527	0.03264242	2.144702
386	0	-256828.6	-256763.1	-65.42995	1.712196	0.01576217	0.01570059	-0.698275	0.121253	0.269522	0.111846	0.11344	0.273031	0.110908	0.7627344	3.56117e-39	8.93065e-20	1.98948e-08	4	0.298582	0.179586	0.212351	0.309481	0.06445937	11.83279
387	1	-255455.3	-255331.9	-123.3356	52.74689	0.03966606	0.0005156247	0.06390043	0.129322	0.257772	0.119341	0.114813	0.265266	0.113487	0.008880726	3.69924e-16	2.87243e-08	0.00118511	3.99881	0.29912	0.179412	0.211255	0.310213	0.07278115	0.1220196
388	0	-256833.7	-256766.1	-67.58142	1.712196	0.01449131	0.01555278	-0.5601563	0.125094	0.266246	0.111863	0.108703	0.273073	0.11502	0.7123817	1.59193e-42	1.88842e-21	4.01512e-09	4	0.298592	0.178622	0.213294	0.309492	0.1522254	4.679782
389	1	-255458.1	-255333	-125.1423	52.74689	0.04133955	0.0004992347	-0.0171558	0.119771	0.25682	0.124022	0.10806	0.27567	0.115656	0.1350909	1.52204e-15	5.82564e-08	0.00158916	3.99841	0.296214	0.180156	0.212131	0.311499	0.1179351	1.145468
390	0	-256824.1	-256759.9	-64.26737	1.712196	0.0002505363	0.01567142	-1.014665	0.119067	0.26781	0.114226	0.11082	0.27481	0.113268	1.089764	0	0	0	4	0.298894	0.178902	0.211796	0.310408	0.07509869	14.51109
391	1	-255450.5	-255325.8	-124.6572	52.74689	1.324087e-06	0.0004990056	0.0469358	0.119639	0.259634	0.115869	0.109244	0.278691	0.116923	0.07352328	0	0	0	4	0.300659	0.180487	0.208942	0.309912	0.1204591	0.610359
392	0	-256838.1	-256774.1	-63.97386	1.712196	0.01086181	0.01596095	-1.308716	0.122963	0.264872	0.117549	0.109769	0.273028	0.111818	1.333359	2.08661e-56	2.16269e-28	5.28495e-12	4	0.298894	0.178902	0.211796	0.310408	0.0246428	54.10745
393	1	-255448.2	-255324	-124.2684	52.74689	0.007510111	0.0004928967	0.02941667	0.119982	0.260378	0.118275	0.108045	0.279489	0.11383	0.07504378	3.82075e-81	9.2571e-41	3.88859e-17	4	0.300959	0.17967	0.20915	0.310221	0.1044605	0.7183942
394	0	-256831.4	-256766.8	-64.60985	1.712196	0.01109193	0.0155117	-0.9835645	0.124211	0.264668	0.119199	0.10509	0.275101	0.111731	1.069447	2.94686e-55	8.12726e-28	9.15497e-12	4	0.298894	0.178902	0.211796	0.310408	0.08588292	12.45239
395	1	-255450.6	-255326.7	-123.9274	52.74689	0.01244404	0.000500928	-0.03481871	0.121974	0.27562	0.115306	0.110859	0.265365	0.110876	0.09708539	2.32804e-49	7.22284e-25	1.53266e-10	4	0.299864	0.17926	0.211363	0.309513	0.06226668	1.559187
396	0	-256828.7	-256765.3	-63.43002	1.712196	0.01862566	0.01614403	-1.042473	0.125548	0.267595	0.118102	0.1033	0.272569	0.112886	1.071289	2.65267e-33	7.70584e-17	3.28956e-07	4	0.298423	0.178124	0.214396	0.309058	0.02881619	37.17665
397	1	-255459.6	-255336	-123.5504	52.74689	0.04011866	0.0005009276	-0.01507934	0.116138	0.278959	0.116702	0.106991	0.268579	0.112631	0.04790833	5.48669e-16	3.4981e-08	0.00128608	3.99871	0.299864	0.17926	0.211363	0.309513	0.03282898	1.45933
398	0	-256831.8	-256766.8	-64.98613	1.712196	0.02666678	0.01556268	-1.498414	0.1237	0.264965	0.111964	0.10538	0.281663	0.112327	1.49951	1.47957e-23	5.75101e-12	3.46125e-05	3.99997	0.297706	0.178306	0.214615	0.309373	0.001095887	1368.306
399	1	-255450.2	-255326.8	-123.4432	52.70771	0.03307877	0.0005069439	0.03319359	0.124148	0.262048	0.118287	0.106467	0.272885	0.116166	0.02567732	3.51574e-19	8.86024e-10	0.000279865	3.99972	0.300441	0.179605	0.209843	0.31011	0.05887091	0.4361631
400	0	-256836	-256769.7	-66.2593	1.712196	0.03026449	0.01601447	-1.562181	0.121281	0.259624	0.113487	0.114287	0.274366	0.116955	1.610339	7.14077e-21	1.26303e-10	0.000124717	3.99988	0.298299	0.178661	0.214312	0.308728	0.0481582	33.43852
401	1	-255445.5	-255321.5	-124.0467	52.70771	0.01524565	0.0004967338	0.04997177	0.127201	0.268142	0.116341	0.102199	0.270986	0.115131	0.04804319	1.80947e-40	2.01318e-20	1.0721e-08	4	0.299651	0.178918	0.212507	0.308924	0.09801495	0.4901618
402	0	-256828.6	-256763.9	-64.62554	1.712196	0.031247	0.01546025	-0.7271487	0.12334	0.261697	0.112878	0.113468	0.277855	0.110762	0.7312815	3.01425e-20	2.59475e-10	0.000168136	3.99983	0.29835	0.178691	0.214178	0.30878	0.00413282	176.9449
403	1	-255446.7	-255323.2	-123.4305	52.70771	0.03402524	0.0005038261	0.04645882	0.126596	0.267194	0.114021	0.109433	0.272861	0.109896	0.01559597	1.1278e-18	1.58678e-09	0.000356407	3.99964	0.298925	0.178485	0.211992	0.310599	0.06205479	0.2513258
404	0	-256829.9	-256763.5	-66.36534	1.712196	0.01469505	0.01612854	-1.627685	0.116538	0.259441	0.117928	0.114913	0.274009	0.117171	1.693741	5.99685e-42	3.66513e-21	5.28709e-09	4	0.298899	0.179021	0.212731	0.309349	0.06605646	25.64081
405	1	-255451.6	-255327.4	-124.1689	52.70771	0.04738378	0.0005062671	0.01623793	0.132034	0.267605	0.116256	0.109191	0.263041	0.111873	0.02061825	1.09578e-13	4.9405e-07	0.00385807	3.99614	0.298925	0.178485	0.211992	0.310599	0.03685618	0.5594245
406	0	-256834.6	-256770.6	-63.99443	1.712196	0.01315015	0.01613505	-0.8188598	0.120888	0.272175	0.114355	0.111432	0.267529	0.113621	0.8558894	9.22174e-47	1.43745e-23	5.30272e-10	4	0.298899	0.179021	0.212731	0.309349	0.03702962	23.11364
407	1	-255444.2	-255319.7	-124.5383	52.83859	0.004568588	0.0004983501	-0.0362594	0.126428	0.266149	0.119458	0.106346	0.263781	0.117838	0.1158607	9.25685e-133	1.44127e-66	7.56394e-28	4	0.298758	0.178944	0.211873	0.310425	0.07960128	1.455513
408	0	-256825.2	-256760.6	-64.64556	1.712196	0.02679522	0.01592506	-1.005794	0.118342	0.264379	0.117922	0.105009	0.278007	0.116341	1.128423	1.89825e-23	6.51401e-12	3.64487e-05	3.99996	0.300816	0.179138	0.211193	0.308853	0.1226292	9.20191
409	1	-255442.2	-255317.6	-124.5821	52.83859	0.03432049	0.0005034925	0.05258496	0.121252	0.266556	0.119123	0.108432	0.270602	0.114036	0.06806082	1.60116e-18	1.89064e-09	0.00038328	3.99962	0.298692	0.178905	0.212046	0.310357	0.1206458	0.5641376
410	0	-256835.9	-256773	-62.91742	1.712196	0.02641206	0.01612229	-1.073476	0.113658	0.280406	0.113421	0.112324	0.266742	0.113449	1.079007	8.96244e-24	4.47609e-12	3.11938e-05	3.99997	0.298356	0.179768	0.211936	0.309939	0.005531185	195.077
411	1	-255448.9	-255322	-126.9595	52.83859	0.01642908	0.0005019984	-0.06513086	0.122704	0.27214	0.1148	0.101166	0.276311	0.112878	0.1586449	1.26492e-37	5.32222e-19	4.17304e-08	4	0.299158	0.179184	0.212376	0.309283	0.09351403	1.696482
412	0	-256830.6	-256766.2	-64.34113	1.712196	0.01801988	0.01647977	-0.8883434	0.122652	0.255063	0.112365	0.114372	0.27667	0.118878	0.9804553	2.17305e-34	2.20565e-17	1.95741e-07	4	0.2995	0.180457	0.213783	0.30626	0.09211188	10.64418
413	1	-255443	-255319.6	-123.3845	52.83859	0.01104494	0.0004975562	0.01398538	0.117396	0.258281	0.11894	0.109104	0.279243	0.117036	0.05224213	1.7316e-55	6.23003e-28	8.19863e-12	4	0.299158	0.179184	0.212376	0.309283	0.06622751	0.7888282
414	0	-256823.7	-256759.4	-64.30288	1.712196	0.0170083	0.01615455	-0.9125318	0.126661	0.265992	0.111043	0.109517	0.273414	0.113373	1.002803	2.2388e-36	2.23897e-18	7.57515e-08	4	0.2995	0.180457	0.213783	0.30626	0.09027084	11.10882
415	1	-255447.9	-255323.7	-124.2501	52.19321	0.002494428	0.000496567	0.0814809	0.123688	0.262276	0.115391	0.109814	0.269883	0.118949	0.00216633	2.43875e-242	2.33979e-121	1.37758e-50	4	0.299038	0.179511	0.212291	0.309159	0.08364723	0.02589841
416	0	-256832	-256767.1	-64.91532	1.712196	0.01081208	0.01617745	-1.462599	0.117152	0.271713	0.109806	0.106628	0.276063	0.118637	1.503071	1.16001e-56	1.61252e-28	4.67877e-12	4	0.299147	0.180244	0.213531	0.307078	0.04047142	37.13906
417	1	-255445.3	-255321.6	-123.668	51.88761	0.03708936	0.0004935595	-0.004617177	0.120181	0.262516	0.118202	0.109914	0.270129	0.119058	0.04677204	3.2646e-17	8.535e-09	0.000716306	3.99928	0.299038	0.179511	0.212291	0.309159	0.04215486	1.109529
418	0	-256832.3	-256767.4	-64.97056	1.712196	0.01685593	0.01634035	-1.464298	0.117721	0.266543	0.116024	0.107146	0.275003	0.117564	1.50749	1.07162e-36	1.54905e-18	6.50129e-08	4	0.301696	0.177823	0.210785	0.309695	0.04319263	34.90156
419	1	-255455	-255331.5	-123.5141	51.88761	0.008233956	0.000500985	-0.002060688	0.119297	0.264838	0.119248	0.112945	0.272519	0.111153	0.04713297	4.26113e-74	3.09126e-37	1.12774e-15	4	0.300354	0.177657	0.212372	0.309618	0.04507229	1.04572
420	0	-256834.2	-256770.3	-63.86414	1.712196	0.001623199	0.01628888	-1.315272	0.122894	0.260566	0.115167	0.112354	0.272573	0.116447	1.322642	0	3.93999e-186	1.80156e-77	4	0.302813	0.178419	0.211565	0.307203	0.007369702	179.4702
421	1	-255449.8	-255326.3	-123.5411	51.88761	0.01444857	0.0004862331	0.01069396	0.126799	0.26814	0.118571	0.103173	0.268011	0.115305	0.04189202	1.19958e-42	1.63927e-21	3.78615e-09	4	0.300517	0.177754	0.211944	0.309786	0.05258598	0.7966385
422	0	-256830.5	-256766.4	-64.12168	1.712196	0.03573821	0.01634373	-0.9963866	0.122408	0.252865	0.113195	0.11043	0.280178	0.120924	1.086642	7.94737e-18	4.21163e-09	0.000534357	3.99947	0.302969	0.178511	0.211674	0.306845	0.09025566	12.0396
423	1	-255448.1	-255323.3	-124.8409	52.37907	0.01714043	0.0004958802	-0.006439499	0.127924	0.264477	0.117645	0.101764	0.268247	0.119944	0.02463713	4.19634e-36	3.06528e-18	8.6299e-08	4	0.300847	0.177502	0.211643	0.310009	0.01819763	1.353865
424	0	-256832.4	-256769.4	-63.06874	1.663076	0.002523566	0.01624866	-0.944858	0.120411	0.263614	0.111349	0.11345	0.275609	0.115567	0.9473433	1.49302e-239	5.78928e-120	5.21732e-50	4	0.302969	0.178511	0.211674	0.306845	0.002485362	381.1692
425	1	-255459.5	-255335.6	-123.8935	52.37907	0.02656714	0.0004855403	-0.005525588	0.122731	0.266812	0.118517	0.106295	0.270234	0.115411	0.06777765	1.21751e-23	5.21695e-12	3.32407e-05	3.99997	0.297828	0.178268	0.212557	0.311347	0.06225206	1.088762
426	0	-256829.9	-256764.3	-65.64764	1.663076	0.004263188	0.01652489	-1.006634	0.122075	0.262633	0.112887	0.10264	0.282938	0.116828	1.214226	3.35761e-142	2.74499e-71	8.31188e-30	4	0.303273	0.177686	0.211887	0.307154	0.2075924	5.849089
427	1	-255445.8	-255321.7	-124.0953	52.87488	0.02535381	0.0005040203	-0.01632897	0.125105	0.264488	0.117485	0.10537	0.27461	0.112943	0.09974721	1.00243e-24	1.49711e-12	1.98018e-05	3.99998	0.297989	0.179398	0.212033	0.31058	0.08341824	1.195748
428	0	-256823.8	-256760.5	-63.21709	1.663076	0.02612181	0.01614734	-0.8899037	0.121606	0.262896	0.113764	0.107089	0.280477	0.114168	0.9048203	5.00215e-24	3.34407e-12	2.76393e-05	3.99997	0.3001	0.178495	0.212852	0.308553	0.01491656	60.65876
429	1	-255444	-255320.5	-123.434	52.87488	0.01390832	0.0004995012	0.03267816	0.12613	0.268194	0.114599	0.112385	0.267864	0.110827	0.05270333	2.88742e-44	2.54339e-22	1.74726e-09	4	0.29956	0.178996	0.211559	0.309885	0.08538149	0.6172688
430	0	-256823.1	-256760.1	-63.00338	1.663076	0.004975754	0.01662576	-1.026957	0.123086	0.268008	0.112642	0.106766	0.277711	0.111788	1.052089	5.62579e-122	3.55296e-61	1.30782e-25	4	0.3001	0.178495	0.212852	0.308553	0.02513208	41.86241
431	1	-255448.8	-255324.1	-124.6806	52.87488	0.02298981	0.0004980349	-0.006686641	0.126131	0.272254	0.116632	0.104509	0.268932	0.111543	0.1137444	3.62614e-27	9.00609e-14	6.16827e-06	3.99999	0.297168	0.179608	0.212281	0.310943	0.1070578	1.062458
432	0	-256829.1	-256765.4	-63.63351	1.663076	0.003148329	0.0162983	-1.203786	0.130244	0.269128	0.11277	0.104473	0.269875	0.113509	1.248999	3.29225e-192	2.71841e-96	3.48384e-40	4	0.299655	0.179892	0.212464	0.30799	0.04521313	27.62469
433	1	-255444.9	-255320.4	-124.5473	52.87488	0.02779392	0.0005143615	0.05887314	0.120167	0.26982	0.121395	0.104022	0.266527	0.11807	0.05586969	1.21798e-22	1.64989e-11	5.35984e-05	3.99995	0.297519	0.17982	0.212532	0.310129	0.1147428	0.4869123
434	0	-256830.5	-256766.3	-64.22114	1.663076	0.001080104	0.01618427	-1.424032	0.123707	0.268702	0.112591	0.118525	0.263144	0.11333	1.462986	0	2.21638e-279	3.57674e-116	4	0.299655	0.179892	0.212464	0.30799	0.03895398	37.55678
435	1	-255453.1	-255327.3	-125.8297	52.87488	0.01558219	0.0004911549	-0.01010741	0.129257	0.257833	0.115319	0.108166	0.270485	0.11894	0.1522029	1.28953e-39	5.37415e-20	1.6114e-08	4	0.297519	0.17982	0.212532	0.310129	0.1420955	1.071131
436	0	-256830	-256767	-63.06205	1.663076	0.01389238	0.01664166	-1.172216	0.115864	0.262949	0.112883	0.112032	0.27508	0.121193	1.187777	2.57522e-44	2.40196e-22	1.70626e-09	4	0.299674	0.179904	0.212413	0.308009	0.01556103	76.33025
437	1	-255452.9	-255329.2	-123.7673	52.87488	0.03756971	0.0005108301	-0.05679398	0.129759	0.262913	0.111192	0.111564	0.27407	0.110502	0.08520727	5.26426e-17	1.08378e-08	0.000790928	3.99921	0.29764	0.181394	0.210711	0.310255	0.02841329	2.998852
438	0	-256826.3	-256763.4	-62.91363	1.663076	0.01538712	0.01639004	-0.9710213	0.127074	0.260909	0.112007	0.106811	0.272946	0.120253	0.9773823	4.17455e-40	3.05778e-20	1.27517e-08	4	0.29986	0.180015	0.211925	0.3082	0.006360982	153.6527
439	1	-255447.4	-255323.2	-124.1118	52.87488	0.0143085	0.0004964202	0.002999616	0.127333	0.264538	0.111332	0.112117	0.270554	0.114127	0.09693601	4.68958e-43	1.02496e-21	3.11573e-09	4	0.300435	0.179783	0.210232	0.30955	0.09993563	0.9699845
440	0	-256828.4	-256763.1	-65.37922	1.663076	0.02237011	0.01641145	-1.624993	0.124237	0.262531	0.116978	0.111784	0.26652	0.11795	1.662947	6.82371e-28	3.90704e-14	4.36175e-06	4	0.299943	0.179787	0.211984	0.308286	0.03795349	43.81538
441	1	-255444.7	-255321.4	-123.3506	52.87488	0.02375303	0.0004950294	-0.02771696	0.127593	0.266753	0.113798	0.103184	0.272819	0.115852	0.06291955	2.51679e-26	2.37252e-13	9.21987e-06	3.99999	0.300423	0.178072	0.211384	0.310122	0.03520259	1.787356
442	0	-256826.2	-256763.1	-63.06341	1.663076	0.0228789	0.0166689	-1.291404	0.121294	0.262246	0.116166	0.10895	0.271503	0.119841	1.297316	2.70707e-27	7.78159e-14	5.80533e-06	3.99999	0.299317	0.178694	0.212684	0.309305	0.00591155	219.4544
443	1	-255447.7	-255323.9	-123.8072	52.93412	0.0007136336	0.000505621	0.003787769	0.123442	0.263502	0.120272	0.112262	0.263944	0.116578	0.08599691	0	0	1.42006e-175	4	0.299663	0.180153	0.210848	0.309337	0.08978468	0.9578127
444	0	-256827.7	-256761.3	-66.39893	1.663076	0.01789787	0.01656221	-1.177314	0.123587	0.261328	0.114557	0.111376	0.273607	0.115544	1.408354	1.28621e-34	1.69693e-17	1.7556e-07	4	0.301311	0.178551	0.211081	0.309057	0.23104	6.095713
445	1	-255448.4	-255323.3	-125.0417	52.6118	0.02039755	0.0004995979	0.02455459	0.119947	0.269868	0.112746	0.107035	0.274025	0.116379	0.1113831	1.70401e-30	1.95275e-15	1.25806e-06	4	0.299663	0.180153	0.210848	0.309337	0.1359377	0.8193688
446	0	-256827.6	-256764.1	-63.5214	1.663076	0.002613097	0.01640733	-1.026535	0.118861	0.258591	0.117906	0.106157	0.280801	0.117684	1.08913	2.22952e-231	7.07448e-116	2.59257e-48	4	0.301311	0.178551	0.211081	0.309057	0.06259499	17.39963
447	1	-255450.3	-255323.6	-126.6697	52.6118	0.02997502	0.000496862	0.007891716	0.121822	0.26588	0.118903	0.107576	0.268851	0.116968	0.1651372	4.58834e-21	1.01247e-10	0.000113784	3.99989	0.300046	0.180383	0.211118	0.308452	0.1730289	0.9543908
448	0	-256827.4	-256763.9	-63.5169	1.663076	0.01915894	0.0165363	-1.346337	0.119747	0.262727	0.111039	0.105521	0.282893	0.118072	1.375492	2.10556e-32	2.17091e-16	5.056e-07	4	0.302921	0.179505	0.212209	0.305365	0.0291548	47.17892
449	1	-255451.2	-255325.3	-125.8706	52.77342	0.000387407	0.0004970359	-0.02820288	0.123463	0.269876	0.118861	0.109193	0.269902	0.108704	0.1477346	0	0	3.95253e-323	4	0.298834	0.179655	0.210266	0.311246	0.1195317	1.235945
450	0	-256830.2	-256767.3	-62.90435	1.663076	0.02762673	0.01639898	-1.170867	0.122904	0.259376	0.117394	0.111272	0.267867	0.121186	1.192191	9.00654e-23	1.41879e-11	5.03454e-05	3.99995	0.300455	0.178044	0.210443	0.311057	0.02132403	55.90832
451	1	-255449.7	-255324.2	-125.469	52.77342	0.02534994	0.0004946762	0.06338204	0.12744	0.261968	0.122362	0.105678	0.269523	0.113028	0.07492846	9.94101e-25	1.49087e-12	1.97675e-05	3.99998	0.298563	0.179492	0.210981	0.310964	0.1383105	0.5417409
452	0	-256828.7	-256764.9	-63.77195	1.663076	0.01598446	0.01660828	-1.411161	0.118728	0.265732	0.11176	0.116058	0.276241	0.111481	1.441428	1.20995e-38	1.64612e-19	2.56422e-08	4	0.300119	0.177845	0.211328	0.310708	0.03026722	47.6234
453	1	-255449.2	-255325.9	-123.3677	52.77342	0.02258741	0.0005040109	-0.02786924	0.120424	0.263051	0.11887	0.116619	0.27048	0.110558	0.05355435	1.23858e-27	5.2637e-14	4.936e-06	4	0.298563	0.179492	0.210981	0.310964	0.02568511	2.085035
454	0	-256831.1	-256765.6	-65.4534	1.663076	0.01253694	0.01676001	-0.7286852	0.117146	0.262943	0.117115	0.1173	0.274654	0.110841	0.8885821	5.31447e-49	1.09129e-24	1.81898e-10	4	0.29968	0.177584	0.212482	0.310254	0.159897	5.557217
455	1	-255443.9	-255320.2	-123.7134	52.77342	0.04154586	0.0004961833	-0.003845784	0.12456	0.259139	0.120502	0.105321	0.269716	0.120762	0.07326542	1.79776e-15	6.33125e-08	0.001645	3.99835	0.299081	0.179359	0.210826	0.310734	0.06941963	1.055399
456	0	-256836.1	-256772.2	-63.97856	1.663076	0.02027471	0.01650155	-0.9923111	0.11682	0.270938	0.118221	0.111592	0.271116	0.111313	1.080626	1.1289e-30	1.58944e-15	1.15505e-06	4	0.299601	0.177538	0.212689	0.310172	0.08831465	12.23609
